timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631701746349,83,Sign in,308,Permanent Redirect,Amazon testing 1-19,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,83,0,41
1631701746362,82,Sign in,308,Permanent Redirect,Amazon testing 1-18,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,82,0,43
1631701746432,75,Search,308,Permanent Redirect,Amazon testing 1-19,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,75,0,38
1631701746444,84,Search,308,Permanent Redirect,Amazon testing 1-18,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,84,0,46
1631701739446,7107,Home,308,Permanent Redirect,Amazon testing 1-26,,true,,281,119,25,25,http://www.amazon.com/,7107,0,7068
1631701739454,7108,Cart,308,Permanent Redirect,Amazon testing 1-15,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,7108,0,7069
1631701739459,7104,Cart,308,Permanent Redirect,Amazon testing 1-24,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,7104,0,7064
1631701739454,7109,Cart,308,Permanent Redirect,Amazon testing 1-5,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,7109,0,7069
1631701745522,1073,Cart,308,Permanent Redirect,Amazon testing 1-4,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1073,0,1036
1631701746562,82,Sign in,308,Permanent Redirect,Amazon testing 1-15,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,82,0,42
1631701746645,86,Search,308,Permanent Redirect,Amazon testing 1-15,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,86,0,43
1631701746732,83,Home,308,Permanent Redirect,Amazon testing 1-15,,true,,281,119,25,25,http://www.amazon.com/,83,0,40
1631701739454,7385,Sign in,308,Permanent Redirect,Amazon testing 1-2,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,7385,0,7069
1631701743792,3092,Sign in,308,Permanent Redirect,Amazon testing 1-11,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3092,0,3049
1631701743796,3098,Sign in,308,Permanent Redirect,Amazon testing 1-22,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3098,0,3057
1631701746815,84,Cart,308,Permanent Redirect,Amazon testing 1-15,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,84,0,42
1631701746563,355,Sign in,308,Permanent Redirect,Amazon testing 1-24,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,355,0,41
1631701746839,81,Search,308,Permanent Redirect,Amazon testing 1-2,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,81,0,40
1631701745848,1092,Search,308,Permanent Redirect,Amazon testing 1-10,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1092,0,1052
1631701746884,80,Search,308,Permanent Redirect,Amazon testing 1-11,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,40
1631701746894,82,Search,308,Permanent Redirect,Amazon testing 1-22,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,82,0,41
1631701745894,1089,Cart,308,Permanent Redirect,Amazon testing 1-6,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1089,0,1050
1631701746899,86,Sign in,308,Permanent Redirect,Amazon testing 1-15,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,86,0,43
1631701745918,1077,Search,308,Permanent Redirect,Amazon testing 1-3,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1077,0,1040
1631701746918,80,Search,308,Permanent Redirect,Amazon testing 1-24,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,40
1631701746940,75,Home,308,Permanent Redirect,Amazon testing 1-10,,true,,281,119,25,25,http://www.amazon.com/,75,0,38
1631701746996,72,Home,308,Permanent Redirect,Amazon testing 1-3,,true,,281,119,25,25,http://www.amazon.com/,72,0,36
1631701745991,1081,Sign in,308,Permanent Redirect,Amazon testing 1-28,,true,,677,515,25,25,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1081,0,1044
1631701746998,80,Home,308,Permanent Redirect,Amazon testing 1-24,,true,,281,119,25,25,http://www.amazon.com/,80,0,41
1631701747068,81,Cart,308,Permanent Redirect,Amazon testing 1-3,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,81,0,40
1631701747072,80,Search,308,Permanent Redirect,Amazon testing 1-28,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,40
1631701747078,82,Cart,308,Permanent Redirect,Amazon testing 1-24,,true,,312,150,24,24,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,82,0,39
1631701747150,78,Sign in,308,Permanent Redirect,Amazon testing 1-3,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,78,0,39
1631701747160,78,Sign in,308,Permanent Redirect,Amazon testing 1-24,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,78,0,39
1631701747228,81,Search,308,Permanent Redirect,Amazon testing 1-3,,true,,308,146,24,24,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,81,0,40
1631701747238,83,Search,308,Permanent Redirect,Amazon testing 1-24,,true,,308,146,24,24,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,83,0,40
1631701746279,1098,Sign in,308,Permanent Redirect,Amazon testing 1-25,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1098,0,1050
1631701747321,91,Home,308,Permanent Redirect,Amazon testing 1-24,,true,,281,119,24,24,http://www.amazon.com/,91,0,47
1631701747377,80,Search,308,Permanent Redirect,Amazon testing 1-25,,true,,308,146,24,24,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,40
1631701747412,80,Cart,308,Permanent Redirect,Amazon testing 1-24,,true,,312,150,24,24,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,80,0,40
1631701747457,80,Home,308,Permanent Redirect,Amazon testing 1-25,,true,,281,119,24,24,http://www.amazon.com/,80,0,41
1631701747493,76,Sign in,308,Permanent Redirect,Amazon testing 1-24,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,76,0,38
1631701746508,1090,Home,308,Permanent Redirect,Amazon testing 1-19,,true,,281,119,24,24,http://www.amazon.com/,1090,0,1051
1631701746528,1081,Home,308,Permanent Redirect,Amazon testing 1-18,,true,,281,119,24,24,http://www.amazon.com/,1081,0,1043
1631701747537,79,Cart,308,Permanent Redirect,Amazon testing 1-25,,true,,312,150,24,24,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,79,0,39
1631701746563,1079,Sign in,308,Permanent Redirect,Amazon testing 1-5,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1079,0,1040
1631701746553,1090,Cart,308,Permanent Redirect,Amazon testing 1-26,,true,,312,150,24,24,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1090,0,1051
1631701747570,80,Search,308,Permanent Redirect,Amazon testing 1-24,,true,,308,146,24,24,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,40
1631701747598,76,Cart,308,Permanent Redirect,Amazon testing 1-19,,true,,312,150,24,24,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,76,0,39
1631701747616,73,Sign in,308,Permanent Redirect,Amazon testing 1-25,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,73,0,37
1631701746595,1097,Sign in,308,Permanent Redirect,Amazon testing 1-4,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1097,0,1056
1631701747674,75,Sign in,308,Permanent Redirect,Amazon testing 1-19,,true,,677,515,24,24,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,75,0,37
1631701747690,80,Search,308,Permanent Redirect,Amazon testing 1-25,,true,,308,146,24,24,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,40
1631701747693,83,Search,308,Permanent Redirect,Amazon testing 1-4,,true,,308,146,24,24,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,83,0,43
1631701747749,78,Search,308,Permanent Redirect,Amazon testing 1-19,,true,,308,146,24,24,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,78,0,40
1631701747770,79,Home,308,Permanent Redirect,Amazon testing 1-25,,true,,281,119,23,23,http://www.amazon.com/,79,0,40
1631701747777,78,Home,308,Permanent Redirect,Amazon testing 1-4,,true,,281,119,23,23,http://www.amazon.com/,78,0,39
1631701747849,87,Cart,308,Permanent Redirect,Amazon testing 1-25,,true,,312,150,23,23,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,87,0,42
1631701747855,89,Cart,308,Permanent Redirect,Amazon testing 1-4,,true,,312,150,23,23,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,89,0,43
1631701746920,1091,Home,308,Permanent Redirect,Amazon testing 1-2,,true,,281,119,23,23,http://www.amazon.com/,1091,0,1052
1631701747944,78,Sign in,308,Permanent Redirect,Amazon testing 1-4,,true,,677,515,23,23,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,78,0,39
1631701747936,90,Sign in,308,Permanent Redirect,Amazon testing 1-25,,true,,677,515,23,23,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,90,0,48
1631701746983,1086,Sign in,308,Permanent Redirect,Amazon testing 1-6,,true,,677,515,23,23,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1086,0,1049
1631701746985,1099,Search,308,Permanent Redirect,Amazon testing 1-15,,true,,308,146,23,23,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1099,0,1058
1631701748011,74,Cart,308,Permanent Redirect,Amazon testing 1-2,,true,,312,150,23,23,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,74,0,37
1631701748069,79,Search,308,Permanent Redirect,Amazon testing 1-6,,true,,308,146,23,23,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,79,0,39
1631701748148,79,Home,308,Permanent Redirect,Amazon testing 1-6,,true,,281,119,23,23,http://www.amazon.com/,79,0,39
1631701748227,86,Cart,308,Permanent Redirect,Amazon testing 1-6,,true,,312,150,23,23,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,86,0,46
1631701747309,1089,Home,308,Permanent Redirect,Amazon testing 1-3,,true,,281,119,23,23,http://www.amazon.com/,1089,0,1050
1631701748313,87,Sign in,308,Permanent Redirect,Amazon testing 1-6,,true,,677,515,23,23,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,87,0,46
1631701748399,84,Cart,308,Permanent Redirect,Amazon testing 1-3,,true,,312,150,23,23,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,84,0,42
1631701748400,87,Search,308,Permanent Redirect,Amazon testing 1-6,,true,,308,146,23,23,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,87,0,43
1631701748483,77,Sign in,308,Permanent Redirect,Amazon testing 1-3,,true,,677,515,22,22,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,77,0,39
1631701745525,3109,Home,308,Permanent Redirect,Amazon testing 1-29,,true,,281,119,22,22,http://www.amazon.com/,3109,0,3069
1631701745528,3107,Home,308,Permanent Redirect,Amazon testing 1-17,,true,,281,119,22,22,http://www.amazon.com/,3107,0,3067
1631701745527,3109,Search,308,Permanent Redirect,Amazon testing 1-9,,true,,308,146,22,22,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,3109,0,3067
1631701745524,3117,Search,308,Permanent Redirect,Amazon testing 1-30,,true,,308,146,22,22,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,3117,0,3073
1631701748561,81,Search,308,Permanent Redirect,Amazon testing 1-3,,true,,308,146,22,22,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,81,0,39
1631701745556,3101,Search,308,Permanent Redirect,Amazon testing 1-21,,true,,308,146,21,21,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,3101,0,3063
1631701745575,3084,Cart,308,Permanent Redirect,Amazon testing 1-16,,true,,312,150,21,21,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,3084,0,3046
1631701745575,3086,Search,308,Permanent Redirect,Amazon testing 1-1,,true,,308,146,21,21,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,3086,0,3047
1631701745577,3086,Sign in,308,Permanent Redirect,Amazon testing 1-14,,true,,677,515,21,21,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3086,0,3046
1631701747609,1080,Cart,308,Permanent Redirect,Amazon testing 1-18,,true,,312,150,21,21,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1080,0,1042
1631701748636,79,Home,308,Permanent Redirect,Amazon testing 1-9,,true,,281,119,21,21,http://www.amazon.com/,79,0,38
1631701748634,81,Cart,308,Permanent Redirect,Amazon testing 1-29,,true,,312,150,21,21,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,81,0,38
1631701748641,75,Home,308,Permanent Redirect,Amazon testing 1-30,,true,,281,119,21,21,http://www.amazon.com/,75,0,36
1631701748635,81,Cart,308,Permanent Redirect,Amazon testing 1-17,,true,,312,150,21,21,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,81,0,39
1631701747643,1078,Search,308,Permanent Redirect,Amazon testing 1-5,,true,,308,146,21,21,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1078,0,1040
1631701747643,1091,Sign in,308,Permanent Redirect,Amazon testing 1-26,,true,,677,515,21,21,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1091,0,1044
1631701748658,80,Home,308,Permanent Redirect,Amazon testing 1-21,,true,,281,119,21,21,http://www.amazon.com/,80,0,40
1631701748690,81,Sign in,308,Permanent Redirect,Amazon testing 1-18,,true,,677,515,21,21,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,81,0,44
1631701748734,78,Search,308,Permanent Redirect,Amazon testing 1-26,,true,,308,146,21,21,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,78,0,39
1631701748738,83,Cart,308,Permanent Redirect,Amazon testing 1-21,,true,,312,150,21,21,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,42
1631701748812,79,Home,308,Permanent Redirect,Amazon testing 1-26,,true,,281,119,21,21,http://www.amazon.com/,79,0,39
1631701748821,80,Sign in,308,Permanent Redirect,Amazon testing 1-21,,true,,677,515,21,21,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,80,0,42
1631701748891,76,Cart,308,Permanent Redirect,Amazon testing 1-26,,true,,312,150,21,21,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,76,0,38
1631701748901,84,Search,308,Permanent Redirect,Amazon testing 1-21,,true,,308,146,21,21,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,84,0,42
1631701745933,3099,Home,308,Permanent Redirect,Amazon testing 1-20,,true,,281,119,21,21,http://www.amazon.com/,3099,0,3058
